INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,FAMILY_STATUS_вдовец / вдова,FAMILY_STATUS_гражданский брак,FAMILY_STATUS_женат / замужем,FAMILY_STATUS_повторный брак,FAMILY_STATUS_разведен / разведена,FAMILY_STATUS_холост / не замужем,INCOME_BASE_TYPE_2НДФЛ,INCOME_BASE_TYPE_Поступление зарплаты на счет,INCOME_BASE_TYPE_Свободная форма с печатью работодателя,INCOME_BASE_TYPE_Форма банка (без печати работодателя),CREDIT_PURPOSE_Другое,CREDIT_PURPOSE_Лечение,CREDIT_PURPOSE_Обучение,CREDIT_PURPOSE_Отпуск,CREDIT_PURPOSE_Покупка автомобиля,CREDIT_PURPOSE_Покупка бытовой техники,CREDIT_PURPOSE_Покупка земли,CREDIT_PURPOSE_Покупка мебели,CREDIT_PURPOSE_Покупка недвижимости/ строительство,CREDIT_PURPOSE_Ремонт,EMPL_TYPE_вспомогательный персонал,EMPL_TYPE_менеджер высшего звена,EMPL_TYPE_менеджер по продажам,EMPL_TYPE_менеджер среднего звена,EMPL_TYPE_рабочий,EMPL_TYPE_специалист,EMPL_TYPE_торговый представитель,EMPL_PROPERTY_Другое,EMPL_PROPERTY_Информационные технологии,EMPL_PROPERTY_Сельское и лесное хозяйство,EMPL_PROPERTY_Торговля,EMPL_PROPERTY_Юридические услуги,EMPL_FORM_Государственное предприятие,EMPL_FORM_ЗАО,EMPL_FORM_Иная форма,EMPL_FORM_Индивидуальный предприниматель,EMPL_FORM_ОАО,EMPL_FORM_ООО,CLUSTER,SUPERVISED_CLUSTER
0,0.3,1,0.0,0.0,0.0,1,0.0,-0.2758620689655172,0.8461538461538461,0.0,-0.5,0.0,0.0,0.0,0.2319716844230346,0.0,1.0,1.0,0.0,-0.7346938774285715,-0.5,0.75,0.3253012048192771,0.4,0.0,3.0,-0.5384615384615384,-0.4615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,3
0,0.35,1,1.0,0.0,-2.0,1,1.0,-0.1206896551724138,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,-0.2037882080691594,0.0,1.0,1.0,1.0,1.7142857142857144,0.5,-0.75,-0.5301204819277109,-0.4,0.0,0.0,-0.6153846153846154,-0.6730769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,4
1,0.1,1,2.0,0.0,0.0,1,0.0,-0.2586206896551724,0.5384615384615384,0.0,-0.5,0.0,0.0,0.0,3.93372996486177,0.0,0.0,0.0,0.0,1.7142857142857144,0.0,-0.75,-0.4939759036144578,-0.6,-0.5,0.0,0.1538461538461538,-0.903846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
0,-1.4999999999999998,1,1.0,0.0,0.0,1,0.0,2.2413793103448274,0.6923076923076923,-0.5,-0.5,0.0,0.0,0.0,2.816966211163596,1.0,0.0,0.0,0.0,-0.1904761905714287,-0.5,-0.25,0.2891566265060241,-0.4,-0.5,1.0,4.076923076923077,0.3653846153846153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.3,0,1.0,0.0,0.0,1,0.0,-0.0689655172413793,-0.2307692307692307,1.5,1.5,4.0,4.0,3.0,2.5269737863383304,0.0,1.0,0.0,0.0,0.7619047619999999,0.0,-0.5,-0.7228915662650602,-0.4,-0.5,0.0,-0.4615384615384615,-0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,5
1,-0.2499999999999999,1,1.0,0.0,0.0,1,0.0,-0.1034482758620689,-0.3846153846153846,0.0,0.0,1.0,1.0,0.0,1.7467560742356394,0.0,0.0,0.0,0.0,0.2857142857142856,0.0,-0.25,0.3855421686746988,-0.2,-0.5,2.0,0.4615384615384615,-0.0961538461538461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3
1,0.05,1,0.0,1.0,2.0,0,0.0,1.0172413793103448,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,3.6709416490818,1.0,2.0,2.0,1.0,0.4444444445714286,1.5,0.25,0.5060240963855421,0.8,0.5,1.0,-0.6923076923076923,-0.2884615384615384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,-0.7999999999999998,1,0.0,0.0,2.0,0,0.0,0.7931034482758621,0.9230769230769232,0.0,0.0,1.0,1.0,1.0,0.3423641908123384,0.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,-0.4819277108433735,-0.4,-0.5,0.0,1.0,-0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,6
0,0.4000000000000001,0,0.0,0.0,0.0,0,0.0,0.7931034482758621,-0.3846153846153846,0.0,0.0,1.0,1.0,1.0,4.347481782154862,0.0,0.0,0.0,0.0,1.306122448857143,2.0,-0.5,0.5301204819277109,0.4,1.0,0.0,0.0,-0.3269230769230769,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1,-0.3999999999999998,0,0.0,0.0,2.0,1,0.0,0.8103448275862069,-0.3846153846153846,1.5,1.0,2.0,2.0,1.0,0.4121731446687919,1.0,1.0,0.0,0.0,-0.3636363637142857,0.5,1.25,0.7590361445783133,1.2,0.0,2.0,-0.3846153846153846,0.5192307692307693,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,5
1,0.2000000000000001,1,0.0,0.0,0.0,0,2.0,0.6551724137931034,-0.3076923076923077,1.0,1.0,3.0,3.0,3.0,2.640755535650182,0.0,1.0,0.0,0.0,1.0,0.5,-0.5,-0.5421686746987951,-0.2,0.0,0.0,-0.3846153846153846,-0.8269230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,5
1,0.8999999999999999,0,0.0,0.0,2.0,1,0.0,-0.3620689655172414,1.3076923076923077,2.0,2.0,2.0,2.0,0.0,-0.2037882080691594,1.0,0.0,0.0,0.0,1.7142857142857144,0.5,-0.75,-0.5903614457831325,-0.4,0.0,0.0,-0.2307692307692307,-1.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5,5
1,-0.1499999999999998,0,0.0,0.0,-3.0,1,0.0,0.8620689655172413,-0.4615384615384615,1.0,0.0,1.0,1.0,1.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-0.1904761905714287,-0.5,-0.25,-0.4337349397590361,-0.4,0.0,1.0,0.0,-0.6730769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4
1,-0.6999999999999997,0,0.0,0.0,0.0,1,0.0,0.2586206896551724,0.0769230769230769,0.5,0.5,2.0,2.0,2.0,-0.2037882080691594,0.0,0.0,0.0,0.0,0.2857142857142856,-0.5,-0.5,-0.5180722891566265,-0.6,-0.5,1.0,0.6153846153846154,-0.9423076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5,5
1,0.6000000000000002,1,0.0,0.0,0.0,1,0.0,2.0,0.1538461538461538,0.5,0.0,1.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,0.3855421686746988,-0.4,-0.5,0.0,-0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7,7
1,-0.1499999999999998,1,0.0,0.0,0.0,1,0.0,-0.5,-0.8461538461538461,0.0,0.0,1.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.5421686746987951,-0.8,-0.5,0.0,0.6923076923076923,-0.9423076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,7
1,-0.1999999999999999,0,2.0,0.0,1.0,0,0.0,3.5,0.9230769230769232,0.5,0.0,1.0,1.0,1.0,0.065694883412349,1.0,1.0,0.0,0.0,1.306122448857143,2.0,-0.5,1.0240963855421688,0.4,1.5,1.0,-0.4615384615384615,-0.6346153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2
0,0.1500000000000001,1,0.0,0.0,2.0,1,0.0,-0.293103448275862,0.0769230769230769,1.0,0.5,1.0,1.0,1.0,4.662916336906107,1.0,1.0,0.0,0.0,0.7619047619999999,1.0,-0.25,0.0120481927710843,0.2,-0.5,0.0,-0.3076923076923077,0.4230769230769231,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
1,-0.0499999999999997,1,1.0,0.0,0.0,1,0.0,-0.3793103448275862,-0.1538461538461538,2.5,0.0,1.0,0.0,0.0,0.5353069181983191,1.0,0.0,0.0,0.0,-0.0714285714285715,2.0,1.75,3.2289156626506026,2.2,0.0,1.0,0.0769230769230769,-0.0192307692307692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,2
1,0.05,0,1.0,0.0,-2.0,1,0.0,-0.3103448275862069,0.8461538461538461,0.5,0.0,1.0,1.0,1.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-0.1904761905714287,0.0,0.25,-0.3493975903614458,0.2,0.0,0.0,0.2307692307692307,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4
1,0.5000000000000001,1,0.0,0.0,-2.0,1,0.0,0.8620689655172413,1.3076923076923077,0.0,0.0,1.0,1.0,1.0,-0.2037882080691594,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.6506024096385542,-0.8,-0.5,0.0,1.1538461538461535,-0.8269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4
0,0.7500000000000003,0,0.0,0.0,0.0,1,1.0,-0.5172413793103449,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3898557041741064,1.0,0.0,0.0,0.0,0.0816326531428571,0.5,0.25,0.5542168674698795,0.4,0.5,1.0,0.1538461538461538,-0.0961538461538461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2
1,0.8999999999999999,1,0.0,0.0,0.0,1,1.0,0.1206896551724138,-0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,1.7467560742356394,0.0,0.0,0.0,0.0,0.2857142857142856,0.0,-0.25,-0.1927710843373494,-0.2,0.0,2.0,0.3076923076923077,-0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1,-0.1499999999999998,0,1.0,0.0,-2.0,1,0.0,0.0862068965517241,0.6153846153846154,0.5,0.5,2.0,2.0,2.0,-0.2037882080691594,1.0,0.0,0.0,0.0,0.2857142857142856,0.0,-0.25,0.4457831325301205,-0.2,-0.5,2.0,-0.1538461538461538,-0.5192307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5,5
0,0.3,0,1.0,0.0,0.0,0,0.0,-0.4655172413793103,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,1.584210717490688,0.0,2.0,0.0,0.0,-0.3265306122857143,0.0,0.5,0.108433734939759,0.4,0.0,0.0,-0.3076923076923077,0.3653846153846153,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
0,-1.0499999999999998,0,0.0,0.0,0.0,1,0.0,0.1206896551724138,-0.6153846153846154,0.0,0.0,1.0,0.0,0.0,-0.2037882080691594,1.0,0.0,0.0,0.0,-0.3265306122857143,0.0,0.5,0.0481927710843373,0.4,0.0,3.0,-0.0769230769230769,-0.5576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,3
1,0.3,1,0.0,0.0,-2.0,1,0.0,-0.4310344827586206,-0.3846153846153846,0.0,0.0,0.0,0.0,0.0,10.663529932299344,0.0,2.0,2.0,0.0,0.7619047619999999,0.0,-0.5,-0.6506024096385542,-0.4,0.0,0.0,-0.5384615384615384,-0.3846153846153846,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
0,0.7000000000000003,1,1.0,0.0,0.0,1,0.0,0.603448275862069,-0.4615384615384615,1.5,0.0,1.0,1.0,1.0,0.4368597669622056,1.0,1.0,1.0,1.0,-0.3975155280000001,2.0,3.5,3.144578313253012,3.6,1.0,1.0,-0.6153846153846154,0.0769230769230769,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2
1,-0.3,0,1.0,0.0,-2.0,1,1.0,-0.4310344827586206,0.9230769230769232,0.0,0.0,1.0,1.0,1.0,0.3423641908123384,1.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.0,0.0963855421686747,-0.4,-0.5,0.0,3.0,-0.173076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.7000000000000003,1,0.0,0.0,2.0,0,0.0,-0.5172413793103449,-0.6923076923076923,3.5,1.0,3.0,3.0,3.0,-0.2037882080691594,0.0,0.0,0.0,0.0,0.5714285714285713,0.5,-0.25,0.4096385542168674,0.0,1.0,0.0,1.3846153846153846,-0.5961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5
1,0.3,1,0.0,0.0,-2.0,1,0.0,-0.4137931034482758,-0.3846153846153846,2.0,1.0,2.0,2.0,2.0,-0.2037882080691594,0.0,0.0,0.0,0.0,0.4897959182857143,1.0,0.0,0.7590361445783133,0.4,0.5,0.0,0.2307692307692307,-0.5192307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5
0,-0.0499999999999997,0,2.0,0.0,2.0,0,0.0,-0.396551724137931,0.7692307692307693,-0.5,-0.5,0.0,0.0,0.0,0.8641075438956303,1.0,1.0,0.0,0.0,-0.1904761905714287,0.0,0.25,1.216867469879518,0.2,0.0,2.0,-0.3846153846153846,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6,6
0,-0.0999999999999998,1,1.0,0.0,-2.0,1,0.0,0.1551724137931034,0.3846153846153846,0.0,0.0,1.0,1.0,1.0,-0.2037882080691594,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.7228915662650602,-0.8,-0.5,0.0,0.0769230769230769,-1.0961538461538465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4
1,0.4000000000000001,1,1.0,0.0,2.0,1,0.0,-0.5,-0.5384615384615384,0.5,0.5,0.0,0.0,0.0,1.3133017886721814,0.0,1.0,1.0,1.0,0.2857142857142856,-0.5,-0.5,-0.5783132530120482,-0.6,-0.5,0.0,-0.6153846153846154,-0.8653846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6,6
0,0.35,0,1.0,0.0,0.0,1,1.0,0.0344827586206896,0.5384615384615384,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,1.0,0.0,0.0,0.0,-0.507936508,0.0,1.0,0.5060240963855421,0.8,0.0,6.0,-0.1538461538461538,0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3
1,0.8999999999999999,0,1.0,0.0,0.0,1,0.0,0.7241379310344828,-0.2307692307692307,1.0,1.0,2.0,2.0,0.0,1.10548124186541,1.0,0.0,0.0,0.0,0.0476190477142857,1.5,1.0,0.8192771084337349,1.4,1.0,4.0,-0.2307692307692307,0.173076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2
1,0.6500000000000002,0,1.0,0.0,0.0,1,0.0,0.4137931034482758,-0.3076923076923077,2.0,1.0,1.0,0.0,0.0,3.817539385817792,0.0,0.0,0.0,0.0,-0.8253968254285715,-0.5,1.25,0.4698795180722891,0.8,0.0,0.0,0.6923076923076923,0.5384615384615384,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1,0.2500000000000002,1,0.0,0.0,0.0,1,0.0,-0.3620689655172414,0.7692307692307693,0.0,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.6867469879518072,-0.8,-0.5,0.0,2.8461538461538463,-0.4038461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,-0.7999999999999998,1,0.0,0.0,0.0,0,0.0,0.7758620689655172,-0.6153846153846154,1.0,0.5,2.0,1.0,0.0,-0.0241328142032807,0.0,1.0,1.0,1.0,-0.5306122448571429,0.5,2.0,0.1325301204819277,1.8,0.5,1.0,-0.6153846153846154,-0.4230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,2
0,-1.3999999999999997,0,2.0,0.0,0.0,1,0.0,1.0,0.3846153846153846,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.4819277108433735,-0.8,-0.5,0.0,4.846153846153846,0.0961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.8499999999999999,1,1.0,0.0,-2.0,1,1.0,-0.4655172413793103,0.6153846153846154,1.0,1.0,2.0,1.0,1.0,0.0692879913715894,0.0,0.0,0.0,0.0,0.5714285714285713,0.5,-0.25,-0.180722891566265,0.0,1.0,0.0,0.5384615384615384,-0.8461538461538461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,5
1,-0.7499999999999998,1,2.0,0.0,0.0,1,0.0,1.6896551724137931,0.3846153846153846,0.0,-0.5,0.0,0.0,0.0,0.910808524871494,0.0,0.0,0.0,0.0,-0.3265306122857143,0.0,0.5,0.3132530120481928,0.4,-0.5,0.0,-0.0769230769230769,0.7692307692307693,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2
1,-0.0499999999999997,0,0.0,0.0,-3.0,0,0.0,-0.5689655172413793,-0.4615384615384615,0.5,0.0,1.0,1.0,1.0,-0.2037882080691594,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.6987951807228916,-0.8,-0.5,0.0,-0.2307692307692307,-1.1730769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,4
0,-0.6499999999999997,1,0.0,0.0,0.0,1,1.0,-0.0172413793103448,-0.4615384615384615,0.0,0.0,1.0,0.0,0.0,-0.2037882080691594,0.0,2.0,0.0,0.0,1.7142857142857144,0.0,-0.75,-0.6987951807228916,-0.6,0.0,0.0,-0.3846153846153846,-1.2115384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7,7
0,-0.3,0,0.0,0.0,0.0,1,0.0,0.396551724137931,-0.0769230769230769,0.0,-0.5,0.0,0.0,0.0,-0.2037882080691594,1.0,0.0,0.0,0.0,-0.0714285714285715,0.5,0.5,1.2530120481927711,0.6,0.5,2.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3
0,0.35,0,2.0,0.0,0.0,1,0.0,-0.0862068965517241,0.2307692307692307,-0.5,-0.5,0.0,0.0,0.0,0.2606270965263073,0.0,0.0,0.0,0.0,0.4897959182857143,1.0,0.0,0.9397590361445785,0.4,0.5,2.0,0.6923076923076923,0.0961538461538461,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3
1,-0.7999999999999998,0,2.0,0.0,2.0,0,0.0,-0.1034482758620689,-0.3846153846153846,0.0,-0.5,0.0,0.0,0.0,-0.2037882080691594,1.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.0,-0.2650602409638554,-0.4,-0.5,0.0,1.6153846153846154,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0.8999999999999999,1,0.0,0.0,0.0,1,0.0,0.5,-0.1538461538461538,-0.5,-0.5,0.0,0.0,0.0,1.116217590376244,1.0,0.0,0.0,0.0,-0.2857142857142858,0.5,1.0,2.8313253012048194,1.0,0.0,0.0,1.1538461538461535,0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2
1,-1.6499999999999997,1,0.0,0.0,0.0,1,0.0,1.706896551724138,0.1538461538461538,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.216867469879518,-0.8,-0.5,0.0,3.923076923076923,-0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
