INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,FAMILY_STATUS_вдовец / вдова,FAMILY_STATUS_гражданский брак,FAMILY_STATUS_женат / замужем,FAMILY_STATUS_повторный брак,FAMILY_STATUS_разведен / разведена,FAMILY_STATUS_холост / не замужем,INCOME_BASE_TYPE_2НДФЛ,INCOME_BASE_TYPE_Поступление зарплаты на счет,INCOME_BASE_TYPE_Свободная форма с печатью работодателя,INCOME_BASE_TYPE_Форма банка (без печати работодателя),CREDIT_PURPOSE_Другое,CREDIT_PURPOSE_Лечение,CREDIT_PURPOSE_Обучение,CREDIT_PURPOSE_Отпуск,CREDIT_PURPOSE_Покупка автомобиля,CREDIT_PURPOSE_Покупка бытовой техники,CREDIT_PURPOSE_Покупка земли,CREDIT_PURPOSE_Покупка мебели,CREDIT_PURPOSE_Покупка недвижимости/ строительство,CREDIT_PURPOSE_Ремонт,EMPL_TYPE_вспомогательный персонал,EMPL_TYPE_менеджер высшего звена,EMPL_TYPE_менеджер по продажам,EMPL_TYPE_менеджер среднего звена,EMPL_TYPE_рабочий,EMPL_TYPE_специалист,EMPL_TYPE_торговый представитель,EMPL_PROPERTY_Другое,EMPL_PROPERTY_Информационные технологии,EMPL_PROPERTY_Сельское и лесное хозяйство,EMPL_PROPERTY_Торговля,EMPL_PROPERTY_Юридические услуги,EMPL_FORM_Государственное предприятие,EMPL_FORM_ЗАО,EMPL_FORM_Иная форма,EMPL_FORM_Индивидуальный предприниматель,EMPL_FORM_ОАО,EMPL_FORM_ООО,CLUSTER
1,0.4000000000000001,1,1.0,0.0,0.0,1,0.0,-0.43103448275862066,-0.46153846153846156,0.0,0.0,1.0,1.0,0.0,0.2438776920266475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506024096385542,0.0,0.5,0.0,-0.15384615384615385,0.28846153846153844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7
1,-0.6,0,2.0,0.0,-3.0,0,0.0,-0.5689655172413793,0.07692307692307693,-0.5,-0.5,0.0,0.0,0.0,1.4265174605802593,0.0,0.0,0.0,0.0,-0.5714285714285715,-0.5,0.25,-0.060240963855421686,0.0,0.0,3.0,0.9230769230769231,-0.4423076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
0,0.8999999999999999,1,1.0,0.0,0.0,1,0.0,0.9137931034482759,-0.07692307692307693,0.5,0.5,0.0,0.0,0.0,0.5148333687597363,0.0,3.0,1.0,1.0,1.7142857142857144,1.0,-0.75,-0.5542168674698795,-0.2,1.0,0.0,-0.6153846153846154,-1.1730769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7
1,-0.3,0,1.0,0.0,2.0,1,0.0,-0.5172413793103449,0.38461538461538464,1.0,1.0,1.0,1.0,1.0,0.08467256648796836,1.0,0.0,0.0,0.0,-0.1904761905714287,0.5,0.75,0.9036144578313253,0.8,0.5,5.0,-0.6153846153846154,0.6730769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1,0.8999999999999999,0,1.0,0.0,0.0,1,0.0,-0.29310344827586204,0.23076923076923078,0.0,0.0,1.0,1.0,1.0,0.12923154731308606,1.0,0.0,0.0,0.0,-0.42857142857142866,0.0,-0.25,0.1927710843373494,-0.2,0.0,0.0,0.6923076923076923,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5
0,0.7999999999999998,1,0.0,0.0,-1.0,1,1.0,0.896551724137931,-0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,2.2787226956893982,0.0,1.0,0.0,0.0,1.7142857142857144,0.0,-0.75,-0.6626506024096386,-0.6,0.0,0.0,-0.3076923076923077,-1.1923076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7
1,0.8999999999999999,1,1.0,0.0,2.0,1,0.0,1.6206896551724137,0.6153846153846154,0.0,0.0,1.0,1.0,1.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-0.42857142857142866,-0.5,0.0,-0.04819277108433735,-0.2,-0.5,3.0,1.0,-0.4423076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1,-0.34999999999999976,1,0.0,0.0,0.0,1,1.0,0.5517241379310345,0.6153846153846154,0.0,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-0.42857142857142866,-0.5,0.0,-0.5060240963855421,-0.2,0.0,0.0,-0.15384615384615385,0.5961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
0,-0.4999999999999999,1,0.0,0.0,0.0,1,0.0,-0.29310344827586204,-0.8461538461538461,-0.5,-0.5,0.0,0.0,0.0,1.1615927891345854,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.6626506024096386,-0.8,-0.5,0.0,0.15384615384615385,-1.0769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7
1,-0.7499999999999998,0,0.0,0.0,-3.0,0,0.0,0.8275862068965517,0.15384615384615385,0.0,0.0,1.0,1.0,0.0,-0.20378820806915948,0.0,2.0,1.0,1.0,0.08163265314285716,0.5,0.25,-0.4578313253012048,0.4,1.0,0.0,-0.6153846153846154,-0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
0,0.4500000000000001,0,0.0,0.0,0.0,1,1.0,0.4482758620689655,-0.15384615384615385,0.0,0.0,1.0,1.0,1.0,3.4894554731827725,1.0,0.0,0.0,0.0,-0.507936508,0.0,1.0,1.3734939759036144,0.8,0.0,2.0,2.3846153846153846,0.5769230769230769,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
0,-0.1999999999999999,0,2.0,0.0,0.0,1,0.0,2.1724137931034484,0.5384615384615384,0.0,0.0,1.0,1.0,0.0,0.725042402487155,0.0,0.0,0.0,0.0,0.5714285714285713,0.5,-0.25,0.8795180722891566,0.0,0.0,2.0,0.46153846153846156,0.28846153846153844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3
0,0.3,1,1.0,0.0,0.0,1,0.0,-0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,-0.20378820806915948,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.7108433734939759,-0.8,-0.5,0.0,0.15384615384615385,-1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7
1,0.35000000000000003,0,2.0,0.0,2.0,1,0.0,0.1206896551724138,0.23076923076923078,1.5,0.5,1.0,1.0,1.0,-0.0520792085315635,0.0,1.0,0.0,0.0,-0.26373626371428577,1.0,1.5,0.30120481927710846,1.6,0.0,0.0,-0.38461538461538464,0.4230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1,-0.24999999999999994,0,0.0,0.0,2.0,1,0.0,0.13793103448275862,-0.6923076923076923,0.0,0.0,1.0,1.0,1.0,0.28972299555846887,0.0,1.0,1.0,1.0,0.28571428571428564,0.5,0.0,0.1927710843373494,0.2,0.0,2.0,-0.6923076923076923,-0.4807692307692308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6
0,-0.8499999999999999,0,2.0,0.0,1.0,0,0.0,0.29310344827586204,1.0,0.5,0.0,1.0,0.0,0.0,0.19389557763021323,1.0,1.0,1.0,0.0,0.0,0.5,-0.25,0.43373493975903615,0.0,0.5,2.0,-0.5384615384615384,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1,-0.3999999999999998,0,0.0,0.0,-3.0,1,0.0,0.15517241379310345,-0.5384615384615384,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.6746987951807228,-0.8,-0.5,0.0,1.0,-0.8653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
0,-0.09999999999999981,0,1.0,0.0,0.0,1,0.0,-0.06896551724137931,0.07692307692307693,1.5,1.5,4.0,2.0,2.0,0.20378820943454048,0.0,0.0,0.0,0.0,1.0,0.5,-0.5,0.7951807228915663,-0.2,-0.5,0.0,0.46153846153846156,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5
1,0.7500000000000003,1,1.0,0.0,1.0,1,1.0,0.5344827586206896,-0.15384615384615385,0.5,0.5,2.0,0.0,0.0,3.801329383273365,0.0,2.0,1.0,1.0,0.48979591828571434,1.0,0.0,-0.13253012048192772,0.4,1.0,2.0,-0.6923076923076923,-0.6346153846153846,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
0,-0.7999999999999998,1,0.0,0.0,0.0,1,0.0,2.1379310344827585,0.5384615384615384,-0.5,-0.5,0.0,0.0,0.0,-0.0927816229417443,0.0,0.0,0.0,0.0,0.7619047619999999,1.0,-0.25,0.6987951807228916,0.2,-0.5,1.0,0.6923076923076923,-0.6538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
1,0.4000000000000001,0,0.0,0.0,0.0,1,1.0,-0.5689655172413793,0.9230769230769231,1.5,0.0,1.0,1.0,1.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.25,-0.6626506024096386,-0.6,-0.5,0.0,0.6153846153846154,-0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5
1,0.7500000000000003,0,1.0,0.0,0.0,1,0.0,0.39655172413793105,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.12923154731308606,0.0,0.0,0.0,0.0,-0.38095238085714295,1.0,2.0,1.6385542168674698,2.0,0.5,0.0,-0.15384615384615385,0.3269230769230769,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1,0.8999999999999999,1,0.0,0.0,-1.0,1,0.0,0.08620689655172414,-0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,0.1252192605607991,0.0,0.0,0.0,0.0,0.48979591828571434,1.0,0.0,0.20481927710843373,0.4,-0.5,1.0,-0.07692307692307693,-0.5192307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4
0,-0.24999999999999994,0,2.0,0.0,0.0,0,0.0,0.46551724137931033,0.5384615384615384,0.0,-0.5,0.0,0.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.43373493975903615,-0.8,0.0,0.0,1.3846153846153846,-0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
0,0.3,1,0.0,0.0,0.0,0,0.0,-0.4482758620689655,-0.46153846153846156,0.0,-0.5,0.0,0.0,0.0,2.91284232950126,0.0,0.0,0.0,0.0,0.28571428571428564,1.5,0.5,0.9397590361445783,1.0,0.0,4.0,-0.23076923076923078,-0.09615384615384616,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3
1,0.5000000000000001,1,0.0,0.0,0.0,1,1.0,0.9482758620689655,1.8461538461538463,0.0,0.0,1.0,1.0,1.0,4.125468611900033,0.0,0.0,0.0,0.0,-0.1904761905714287,0.5,0.75,0.9156626506024096,0.8,-0.5,4.0,0.3076923076923077,0.23076923076923078,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,0.7999999999999998,0,1.0,0.0,2.0,1,0.0,-0.3620689655172414,-0.46153846153846156,1.0,0.0,1.0,1.0,1.0,0.1826403761481555,0.0,1.0,0.0,0.0,0.8979591837142856,1.5,-0.25,0.46987951807228917,0.4,0.5,0.0,-0.46153846153846156,-0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6
0,0.2500000000000002,0,1.0,0.0,0.0,1,0.0,0.6896551724137931,-0.15384615384615385,0.0,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,1.0,0.0,0.0,-0.6666666665714287,-0.5,0.5,0.20481927710843373,0.2,0.0,2.0,-0.38461538461538464,-0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1,0.6000000000000002,1,0.0,0.0,0.0,1,0.0,-0.3275862068965517,0.6153846153846154,3.5,2.0,5.0,5.0,5.0,-0.20378820806915948,0.0,2.0,2.0,2.0,-0.5714285714285715,0.0,1.25,-0.3493975903614458,1.0,0.5,2.0,-0.6153846153846154,-1.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5
0,0.5000000000000001,0,1.0,0.0,2.0,1,0.0,0.7586206896551724,0.6153846153846154,0.0,0.0,1.0,0.0,0.0,1.1615927891345854,0.0,0.0,0.0,0.0,-0.32653061228571434,1.0,1.75,0.963855421686747,1.8,0.5,1.0,-0.07692307692307693,0.38461538461538464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1,-1.3999999999999997,0,0.0,0.0,0.0,1,0.0,-0.5172413793103449,-0.6153846153846154,0.5,0.0,1.0,1.0,1.0,-0.20378820806915948,1.0,1.0,1.0,0.0,1.7142857142857144,0.0,-0.75,-0.6385542168674698,-0.6,0.5,0.0,-0.5384615384615384,-0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7
0,-0.3999999999999998,1,0.0,0.0,0.0,1,0.0,-0.43103448275862066,-0.8461538461538461,0.0,0.0,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.6265060240963856,-0.8,-0.5,0.0,1.0,-0.8653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0.35000000000000003,1,0.0,0.0,0.0,1,1.0,-0.27586206896551724,-0.46153846153846156,-0.5,-0.5,0.0,0.0,0.0,2.120264553709717,0.0,1.0,0.0,0.0,0.7619047619999999,1.0,-0.25,1.108433734939759,0.2,0.5,1.0,-0.46153846153846156,-0.038461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
0,-0.44999999999999984,0,2.0,0.0,2.0,1,0.0,0.9482758620689655,0.0,1.0,1.0,1.0,0.0,0.0,1.8234150189400122,1.0,0.0,0.0,0.0,-0.26373626371428577,1.0,1.5,1.5783132530120483,1.6,0.5,2.0,0.15384615384615385,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2
1,-0.04999999999999977,0,0.0,0.0,0.0,1,0.0,-0.5344827586206896,-0.15384615384615385,0.0,0.0,1.0,1.0,1.0,3.7653425975016552,0.0,0.0,0.0,0.0,-1.142857142857143,-0.5,-0.25,-0.03614457831325301,-0.4,0.0,0.0,5.769230769230769,0.5192307692307693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.3999999999999998,0,2.0,0.0,2.0,1,0.0,1.7758620689655173,0.23076923076923078,0.0,0.0,1.0,1.0,1.0,0.90114439094243,1.0,1.0,0.0,0.0,-0.2857142857142858,1.0,0.75,1.144578313253012,1.0,1.5,0.0,-0.38461538461538464,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
0,-1.0999999999999999,0,1.0,0.0,-2.0,1,0.0,2.206896551724138,1.3076923076923077,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.7710843373493976,-0.8,-0.5,0.0,5.384615384615385,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.4000000000000001,1,1.0,0.0,-2.0,1,0.0,0.0,0.07692307692307693,1.0,1.0,2.0,2.0,1.0,2.558543288777124,0.0,1.0,0.0,0.0,-0.5413533834285715,1.0,3.0,0.891566265060241,2.8,-0.5,0.0,-0.46153846153846156,0.2692307692307692,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
0,0.7000000000000003,1,1.0,0.0,2.0,1,0.0,0.6724137931034483,1.0769230769230769,0.0,0.0,1.0,1.0,1.0,0.4387440255074907,1.0,0.0,0.0,0.0,-0.5714285714285715,-0.5,0.25,0.20481927710843373,0.0,0.0,1.0,-0.07692307692307693,0.4423076923076923,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6
1,-0.7499999999999998,0,1.0,0.0,2.0,1,0.0,1.5689655172413792,0.15384615384615385,0.0,0.0,1.0,1.0,1.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-0.42857142857142866,-0.5,0.0,-0.42168674698795183,-0.2,0.0,0.0,0.0,0.8269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
1,0.8999999999999999,1,1.0,0.0,1.0,1,1.0,1.1379310344827587,0.7692307692307693,0.5,-0.5,0.0,0.0,0.0,0.5351238615680239,0.0,0.0,0.0,0.0,-0.5714285714285715,1.5,4.25,4.072289156626506,4.0,1.5,0.0,-0.38461538461538464,0.5192307692307693,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
0,-0.8499999999999999,0,0.0,0.0,0.0,1,1.0,-0.5172413793103449,-0.5384615384615384,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.7710843373493976,-0.8,-0.5,0.0,7.076923076923077,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.2500000000000002,1,1.0,0.0,0.0,0,0.0,1.3620689655172413,1.0,2.5,2.0,3.0,3.0,1.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-0.1904761905714287,-0.5,-0.25,0.30120481927710846,-0.4,0.0,1.0,0.6153846153846154,-0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
1,0.0,1,0.0,0.0,-3.0,1,0.0,-0.1206896551724138,1.3846153846153846,-0.5,-0.5,0.0,0.0,0.0,0.3651205412208612,0.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,-0.4939759036144578,-0.4,0.0,1.0,0.07692307692307693,-0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
1,-1.0499999999999998,0,1.0,0.0,0.0,1,0.0,-0.2413793103448276,0.3076923076923077,0.5,0.5,2.0,1.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,-0.07228915662650602,-0.4,0.0,1.0,1.9230769230769231,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.8999999999999999,0,1.0,0.0,-3.0,1,1.0,1.7241379310344827,0.0,0.5,0.5,1.0,0.0,0.0,-0.1436392660565395,0.0,1.0,1.0,1.0,-0.0714285714285715,0.5,0.5,1.9518072289156627,0.6,0.0,0.0,-0.6153846153846154,0.4230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1,0.10000000000000009,0,0.0,0.0,-2.0,1,0.0,0.25862068965517243,-0.3076923076923077,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,0.28571428571428564,-0.5,-0.5,-0.6506024096385542,-0.6,-0.5,1.0,-0.07692307692307693,-1.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4
1,-0.44999999999999984,1,0.0,0.0,1.0,0,0.0,-0.13793103448275862,1.2307692307692308,0.5,0.5,0.0,0.0,0.0,1.577143527295257,1.0,0.0,0.0,0.0,0.28571428571428564,0.0,-0.25,-0.5301204819277109,-0.2,-0.5,0.0,0.3076923076923077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
1,0.7999999999999998,1,0.0,0.0,2.0,1,0.0,-0.29310344827586204,1.1538461538461537,1.0,-0.5,0.0,0.0,0.0,-0.019277262685596812,0.0,2.0,2.0,0.0,-0.32653061228571434,0.0,0.5,0.10843373493975904,0.4,0.0,1.0,-0.5384615384615384,-0.019230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6
1,-0.14999999999999986,1,1.0,0.0,-2.0,1,0.0,1.6379310344827587,0.6153846153846154,0.5,-0.5,0.0,0.0,0.0,1.117548240177022,0.0,2.0,0.0,0.0,1.238095238,1.5,-0.5,0.5783132530120482,0.2,1.0,0.0,-0.46153846153846156,-0.40384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
